Owner,Ticker,Asset Name,Transaction Type,Transaction Date,Amount,Comments
Child,DFNM,Dimensional ETF Trust Dimensional National Municip,Purchase,10/18/2023,"$1,001 - $15,000",n/a
Child,FIPDX,Fidelity Inflation-Protected Bond Index Fund,Sale (Partial),04/12/2023,"$1,001 - $15,000",n/a
Child,FUMBX,Fidelity Short-Term Treasury Bond Index Fund,Purchase,04/12/2023,"$1,001 - $15,000",n/a
Child,RTXSX,Tax-Managed Real Assets Fund Class S,Purchase,05/12/2023,"$1,001 - $15,000",n/a
Child,DFAX,Dimensional World Ex U.S. Core Equity 2 ETF,Sale (Partial),05/15/2023,"$1,001 - $15,000",n/a
Child,FUMBX,Fidelity Short-Term Treasury Bond Index Fund,Sale (Partial),10/17/2023,"$1,001 - $15,000",n/a
Child,RTXSX,Tax-Managed Real Assets Fund Class S,Purchase,10/17/2023,"$1,001 - $15,000",n/a
Child,DFUS,Dimensional U.S. Equity ETF,Sale (Partial),10/18/2023,"$1,001 - $15,000",n/a
Child,DFNM,Dimensional ETF Trust Dimensional National Municip,Purchase,10/18/2023,"$1,001 - $15,000",n/a
Child,RTHSX,Tax-Exempt High Yield Bond Fund Class S,Purchase,10/18/2023,"$1,001 - $15,000",n/a
Self,--,LVIP Vanguard Bnd Alloc Fnd SC,Purchase,04/18/2023,"$1,001 - $15,000",n/a
Self,--,LVIP SSGA S&P 500 Index SC,Purchase,04/18/2023,"$1,001 - $15,000",n/a
